timestamp,constellation,AGC,SNR,latitude,longitude,height,num_satellites
1725971154481.0,GPS,36.29946517944336,85.5,,,,
1725971154482.0,BeiDou,,65.6,,,,
1725971154482.0,GLONASS,61.52764129638672,63.0,,,,
1725971154482.0,GPS,36.29946517944336,36.0,,,,
1725971154484.0,Galileo,36.29946517944336,57.0,,,,
1725971155480.0,BeiDou,,83.5,,,,
1725971155480.0,GLONASS,62.58329772949219,63.0,,,,
1725971155480.0,GPS,36.56269836425781,69.0,,,,
1725971155481.0,BeiDou,,53.666666666666664,,,,
1725971155481.0,Galileo,36.56269836425781,57.0,,,,
1725971156486.0,BeiDou,,69.5,,,,
1725971156486.0,GLONASS,63.90355682373047,63.0,,,,
1725971156486.0,GPS,39.02899932861328,69.0,,,,
1725971156487.0,BeiDou,,50.0,,,,
1725971156487.0,Galileo,39.02899932861328,57.0,,,,
1725971157480.0,BeiDou,,65.6,,,,
1725971157480.0,GLONASS,61.33022689819336,63.0,,,,
1725971157480.0,GPS,34.68907165527344,69.0,,,,
1725971157481.0,Galileo,34.68907165527344,57.0,,,,
1725971158480.0,BeiDou,,65.6,,,,
1725971158480.0,GLONASS,62.27527618408203,63.0,,,,
1725971158480.0,GPS,36.16480255126953,69.0,,,,
1725971158481.0,Galileo,36.16480255126953,57.0,,,,
1725971159491.0,BeiDou,,65.6,,,,
1725971159491.0,GLONASS,63.367698669433594,63.0,,,,
1725971159491.0,GPS,36.94316101074219,69.0,,,,
1725971159491.0,Galileo,36.94316101074219,57.0,,,,
1725971160476.0,BeiDou,,65.6,,,,
1725971160476.0,GLONASS,60.99945831298828,57.666666666666664,,,,
1725971160476.0,GPS,33.008399963378906,69.0,,,,
1725971160476.0,QZSS,58.66344451904297,47.0,,,,
1725971160477.0,Galileo,33.008399963378906,57.0,,,,
1725971161491.0,BeiDou,,65.6,,,,
1725971161491.0,GLONASS,62.79658126831055,63.0,,,,
1725971161491.0,GPS,35.384315490722656,69.0,,,,
1725971161492.0,Galileo,35.384315490722656,57.0,,,,
1725971162484.0,BeiDou,,83.5,,,,
1725971162484.0,GLONASS,51.301918029785156,63.0,,,,
1725971162484.0,GPS,33.575069427490234,69.0,,,,
1725971162485.0,BeiDou,,53.666666666666664,,,,
1725971162485.0,Galileo,33.575069427490234,57.0,,,,
1725971163481.0,BeiDou,,65.6,,,,
1725971163481.0,GLONASS,32.32685089111328,63.0,,,,
1725971163481.0,GPS,37.657474517822266,69.0,,,,
1725971163483.0,Galileo,37.657474517822266,57.0,,,,
1725971164487.0,GPS,33.20142364501953,96.0,,,,
1725971164488.0,BeiDou,,65.6,,,,
1725971164488.0,GLONASS,23.47207260131836,63.0,,,,
1725971164488.0,GPS,33.20142364501953,55.5,,,,
1725971164488.0,Galileo,33.20142364501953,57.0,,,,
1725971165489.0,GPS,32.40216064453125,85.5,,,,
1725971165490.0,BeiDou,,65.6,,,,
1725971165490.0,GLONASS,16.48537826538086,63.0,,,,
1725971165490.0,GPS,32.40216064453125,36.0,,,,
1725971165490.0,Galileo,32.40216064453125,57.0,,,,
1725971166484.0,BeiDou,,65.6,,,,
1725971166484.0,GLONASS,16.48537826538086,63.0,,,,
1725971166484.0,GPS,31.636871337890625,69.0,,,,
1725971166484.0,Galileo,31.636871337890625,57.0,,,,
1725971167484.0,GPS,12.704256057739258,69.0,,,,
1725971167485.0,BeiDou,,65.6,,,,
1725971167485.0,GLONASS,60.381736755371094,57.666666666666664,,,,
1725971167485.0,Galileo,12.704256057739258,57.0,,,,
1725971167485.0,QZSS,60.49237823486328,47.0,,,,
1725971168476.0,BeiDou,,65.6,,,,
1725971168476.0,GLONASS,46.061798095703125,63.0,,,,
1725971168476.0,GPS,34.68907165527344,69.0,,,,
1725971168477.0,Galileo,34.68907165527344,92.0,,,,
1725971168478.0,Galileo,34.68907165527344,22.0,,,,
1725971169489.0,BeiDou,,65.6,,,,
1725971169489.0,GLONASS,63.52419662475586,63.0,,,,
1725971169489.0,GPS,36.29946517944336,69.0,,,,
1725971169490.0,Galileo,36.29946517944336,57.0,,,,
1725971170492.0,GPS,34.68907165527344,96.0,,,,
1725971170493.0,BeiDou,,65.6,,,,
1725971170493.0,GLONASS,19.74790382385254,63.0,,,,
1725971170493.0,GPS,34.68907165527344,55.5,,,,
1725971170494.0,Galileo,34.68907165527344,57.0,,,,
1725971171496.0,BeiDou,,65.6,,,,
1725971171496.0,GLONASS,43.83030319213867,63.0,,,,
1725971171496.0,GPS,34.848453521728516,69.0,,,,
1725971171497.0,Galileo,34.848453521728516,57.0,,,,
1725971172487.0,BeiDou,,65.6,,,,
1725971172487.0,GLONASS,21.19891357421875,57.666666666666664,,,,
1725971172487.0,GPS,33.296356201171875,69.0,,,,
1725971172487.0,Galileo,33.296356201171875,57.0,,,,
1725971172487.0,QZSS,53.296356201171875,47.0,,,,
1725971173479.0,BeiDou,,65.6,,,,
1725971173479.0,GLONASS,21.19891357421875,63.0,,,,
1725971173479.0,GPS,33.20142364501953,69.0,,,,
1725971173479.0,Galileo,33.20142364501953,57.0,,,,
1725971174487.0,GLONASS,51.02448654174805,63.0,,,,
1725971174487.0,GPS,34.44438171386719,69.0,,,,
1725971174488.0,BeiDou,,65.6,,,,
1725971174488.0,Galileo,34.44438171386719,57.0,,,,
1725971175488.0,GPS,34.68907165527344,85.5,,,,
1725971175489.0,BeiDou,,65.6,,,,
1725971175489.0,GLONASS,64.68403625488281,63.0,,,,
1725971175489.0,GPS,34.68907165527344,36.0,,,,
1725971175489.0,Galileo,34.68907165527344,57.0,,,,
1725971176485.0,BeiDou,,65.6,,,,
1725971176485.0,GLONASS,31.152156829833984,63.0,,,,
1725971176485.0,GPS,33.008399963378906,69.0,,,,
1725971176485.0,Galileo,33.008399963378906,57.0,,,,
1725971177485.0,BeiDou,,65.4,,,,
1725971177485.0,GLONASS,62.452545166015625,63.0,,,,
1725971177485.0,GPS,38.83158493041992,69.0,,,,
1725971177485.0,Galileo,38.83158493041992,57.0,,,,
1725971178488.0,GPS,38.210899353027344,69.0,,,,
1725971178489.0,BeiDou,,65.4,,,,
1725971178489.0,GLONASS,62.963626861572266,63.0,,,,
1725971178489.0,Galileo,38.210899353027344,57.0,,,,
1725971179488.0,BeiDou,,65.4,,,,
1725971179488.0,GLONASS,60.92140197753906,57.666666666666664,,,,
1725971179488.0,GPS,35.60422134399414,69.0,,,,
1725971179488.0,Galileo,35.60422134399414,92.0,,,,
1725971179488.0,QZSS,54.13551330566406,47.0,,,,
1725971179489.0,Galileo,35.60422134399414,22.0,,,,
1725971180488.0,BeiDou,,65.4,,,,
1725971180488.0,GLONASS,41.51445770263672,63.0,,,,
1725971180488.0,GPS,34.848453521728516,69.0,,,,
1725971180488.0,Galileo,34.848453521728516,57.0,,,,
1725971181485.0,GPS,38.83158493041992,69.0,,,,
1725971181486.0,BeiDou,,65.4,,,,
1725971181486.0,GLONASS,60.70954132080078,63.0,,,,
1725971181486.0,Galileo,38.83158493041992,57.0,,,,
1725971182491.0,BeiDou,,65.4,,,,
1725971182491.0,GLONASS,62.09431457519531,63.0,,,,
1725971182491.0,GPS,36.94316101074219,69.0,,,,
1725971182491.0,Galileo,36.94316101074219,57.0,,,,
1725971183490.0,BeiDou,,65.4,,,,
1725971183490.0,GLONASS,61.81559371948242,63.0,,,,
1725971183490.0,GPS,38.210899353027344,69.0,,,,
1725971183490.0,Galileo,38.210899353027344,57.0,,,,
1725971184491.0,BeiDou,,83.0,,,,
1725971184491.0,GLONASS,61.12821960449219,63.0,,,,
1725971184491.0,GPS,34.27734375,69.0,,,,
1725971184492.0,BeiDou,,53.666666666666664,,,,
1725971184492.0,Galileo,34.27734375,57.0,,,,
1725971185489.0,BeiDou,,65.4,,,,
1725971185489.0,GLONASS,64.12346649169922,57.666666666666664,,,,
1725971185489.0,GPS,37.657474517822266,69.0,,,,
1725971185489.0,QZSS,58.66344451904297,47.0,,,,
1725971185490.0,Galileo,37.657474517822266,57.0,,,,
1725971186488.0,GLONASS,61.52764129638672,63.0,,,,
1725971186488.0,GPS,37.883094787597656,69.0,,,,
1725971186489.0,BeiDou,,65.4,,,,
1725971186489.0,Galileo,37.883094787597656,57.0,,,,
1725971187484.0,GPS,35.384315490722656,69.0,,,,
1725971187485.0,BeiDou,,65.4,,,,
1725971187485.0,GLONASS,41.06077194213867,63.0,,,,
1725971187485.0,Galileo,35.384315490722656,57.0,,,,
1725971188483.0,BeiDou,,83.0,,,,
1725971188483.0,GLONASS,62.79658126831055,63.0,,,,
1725971188483.0,GPS,39.02899932861328,68.66666666666667,,,,
1725971188484.0,BeiDou,,53.666666666666664,,,,
1725971188484.0,Galileo,39.02899932861328,57.0,,,,
1725971189494.0,BeiDou,,65.4,,,,
1725971189494.0,GLONASS,56.786659240722656,63.0,,,,
1725971189494.0,GPS,36.29946517944336,68.66666666666667,,,,
1725971189494.0,Galileo,36.29946517944336,92.0,,,,
1725971189495.0,Galileo,36.29946517944336,22.0,,,,
1725971190483.0,GPS,40.297943115234375,96.0,,,,
1725971190484.0,BeiDou,,69.25,,,,
1725971190484.0,GLONASS,63.75379180908203,57.666666666666664,,,,
1725971190484.0,GPS,40.297943115234375,55.0,,,,
1725971190484.0,QZSS,59.19001770019531,47.0,,,,
1725971190485.0,BeiDou,,50.0,,,,
1725971190485.0,Galileo,40.297943115234375,57.0,,,,
1725971191491.0,GLONASS,60.15611267089844,63.0,,,,
1725971191491.0,GPS,36.16480255126953,68.66666666666667,,,,
1725971191492.0,BeiDou,,65.4,,,,
1725971191492.0,Galileo,36.16480255126953,57.0,,,,
1725971192487.0,GPS,34.848453521728516,68.66666666666667,,,,
1725971192488.0,BeiDou,,65.4,,,,
1725971192488.0,GLONASS,59.806297302246094,63.0,,,,
1725971192488.0,Galileo,34.848453521728516,57.0,,,,
1725971193489.0,BeiDou,,65.4,,,,
1725971193489.0,GLONASS,61.52764129638672,63.0,,,,
1725971193489.0,GPS,37.883094787597656,68.66666666666667,,,,
1725971193490.0,Galileo,37.883094787597656,57.0,,,,
1725971194493.0,BeiDou,,65.4,,,,
1725971194493.0,GLONASS,59.19001770019531,63.0,,,,
1725971194493.0,GPS,33.575069427490234,68.66666666666667,,,,
1725971194494.0,Galileo,33.575069427490234,57.0,,,,
1725971195489.0,GPS,36.29946517944336,96.0,,,,
1725971195490.0,BeiDou,,65.4,,,,
1725971195490.0,GLONASS,59.806297302246094,57.666666666666664,,,,
1725971195490.0,GPS,36.29946517944336,55.0,,,,
1725971195490.0,QZSS,59.806297302246094,47.0,,,,
1725971195491.0,Galileo,36.29946517944336,57.0,,,,
1725971196477.0,BeiDou,,65.4,,,,
1725971196477.0,GLONASS,47.62946319580078,63.0,,,,
1725971196477.0,GPS,34.107025146484375,68.66666666666667,,,,
1725971196477.0,Galileo,34.107025146484375,57.0,,,,
1725971197493.0,GLONASS,61.52764129638672,63.0,,,,
1725971197493.0,GPS,38.83158493041992,68.66666666666667,,,,
1725971197494.0,BeiDou,,65.4,,,,
1725971197494.0,Galileo,38.83158493041992,57.0,,,,
1725971198485.0,BeiDou,,65.4,,,,
1725971198485.0,GLONASS,61.720664978027344,63.0,,,,
1725971198485.0,GPS,40.70967483520508,68.66666666666667,,,,
1725971198485.0,Galileo,40.70967483520508,57.0,,,,
1725971199491.0,BeiDou,,83.0,,,,
1725971199491.0,GLONASS,61.720664978027344,63.0,,,,
1725971199491.0,GPS,28.526580810546875,68.66666666666667,,,,
1725971199492.0,BeiDou,,53.666666666666664,,,,
1725971199492.0,Galileo,28.526580810546875,57.0,,,,
1725971200489.0,BeiDou,,65.4,,,,
1725971200489.0,GLONASS,36.48537826538086,57.666666666666664,,,,
1725971200489.0,GPS,37.657474517822266,68.66666666666667,,,,
1725971200489.0,QZSS,58.31734085083008,47.0,,,,
1725971200490.0,Galileo,37.657474517822266,57.0,,,,
1725971201479.0,BeiDou,,65.4,,,,
1725971201479.0,GLONASS,61.12821960449219,63.0,,,,
1725971201479.0,GPS,30.312210083007812,68.66666666666667,,,,
1725971201480.0,Galileo,30.312210083007812,57.0,,,,
1725971202488.0,BeiDou,,65.4,,,,
1725971202488.0,GLONASS,62.963626861572266,63.0,,,,
1725971202488.0,GPS,38.42276382446289,68.66666666666667,,,,
1725971202489.0,Galileo,38.42276382446289,57.0,,,,
1725971203494.0,GPS,37.657474517822266,68.66666666666667,,,,
1725971203495.0,BeiDou,,65.4,,,,
1725971203495.0,GLONASS,61.12821960449219,62.0,,,,
1725971203495.0,Galileo,37.657474517822266,57.0,,,,
1725971204497.0,BeiDou,,65.4,,,,
1725971204497.0,GLONASS,57.897003173828125,62.0,,,,
1725971204497.0,GPS,34.848453521728516,68.66666666666667,,,,
1725971204497.0,Galileo,34.848453521728516,57.0,,,,
1725971205491.0,GLONASS,62.62626647949219,62.0,,,,
1725971205491.0,GPS,35.958797454833984,68.66666666666667,,,,
1725971205492.0,BeiDou,,65.4,,,,
1725971205492.0,GLONASS,62.62626647949219,55.0,,,,
1725971205492.0,Galileo,35.958797454833984,57.0,,,,
1725971205492.0,QZSS,59.06133270263672,47.0,,,,
1725971206488.0,BeiDou,,65.4,,,,
1725971206488.0,GLONASS,59.806297302246094,62.0,,,,
1725971206488.0,GPS,37.883094787597656,68.66666666666667,,,,
1725971206488.0,Galileo,37.883094787597656,57.0,,,,
1725971207487.0,GPS,36.56269836425781,96.0,,,,
1725971207488.0,BeiDou,,65.4,,,,
1725971207488.0,GLONASS,35.738895416259766,62.0,,,,
1725971207488.0,GPS,36.56269836425781,55.0,,,,
1725971207488.0,Galileo,36.56269836425781,57.0,,,,
1725971208482.0,GLONASS,63.90355682373047,62.0,,,,
1725971208482.0,GPS,38.210899353027344,68.66666666666667,,,,
1725971208483.0,BeiDou,,65.4,,,,
1725971208483.0,Galileo,38.210899353027344,92.0,,,,
1725971208484.0,Galileo,38.210899353027344,22.0,,,,
1725971209488.0,BeiDou,,65.4,,,,
1725971209488.0,GLONASS,64.47804260253906,62.0,,,,
1725971209488.0,GPS,39.02899932861328,68.66666666666667,,,,
1725971209488.0,Galileo,39.02899932861328,57.0,,,,
1725971210486.0,BeiDou,,65.4,,,,
1725971210486.0,GLONASS,62.09431457519531,57.333333333333336,,,,
1725971210486.0,GPS,35.234554290771484,68.66666666666667,,,,
1725971210486.0,Galileo,35.234554290771484,92.0,,,,
1725971210486.0,QZSS,53.903873443603516,47.0,,,,
1725971210487.0,Galileo,35.234554290771484,22.0,,,,
1725971211480.0,BeiDou,,65.4,,,,
1725971211480.0,GLONASS,63.52419662475586,62.0,,,,
1725971211480.0,GPS,37.307655334472656,68.66666666666667,,,,
1725971211481.0,Galileo,37.307655334472656,57.0,,,,
1725971212481.0,BeiDou,,65.4,,,,
1725971212481.0,GLONASS,62.27527618408203,62.0,,,,
1725971212481.0,GPS,37.307655334472656,68.66666666666667,,,,
1725971212483.0,Galileo,37.307655334472656,57.0,,,,
1725971213493.0,BeiDou,,83.0,,,,
1725971213493.0,GLONASS,62.452545166015625,62.0,,,,
1725971213493.0,GPS,38.83158493041992,68.66666666666667,,,,
1725971213494.0,BeiDou,,53.666666666666664,,,,
1725971213494.0,Galileo,38.83158493041992,57.0,,,,
1725971214494.0,BeiDou,,65.4,,,,
1725971214494.0,GLONASS,61.52764129638672,62.0,,,,
1725971214494.0,GPS,39.02899932861328,68.66666666666667,,,,
1725971214495.0,Galileo,39.02899932861328,57.0,,,,
1725971215487.0,BeiDou,,65.4,,,,
1725971215487.0,GLONASS,61.720664978027344,57.333333333333336,,,,
1725971215487.0,GPS,37.993743896484375,68.66666666666667,,,,
1725971215487.0,Galileo,37.993743896484375,57.0,,,,
1725971215487.0,QZSS,60.15611267089844,47.0,,,,
1725971216479.0,BeiDou,,65.4,,,,
1725971216479.0,GLONASS,60.49237823486328,62.0,,,,
1725971216479.0,GPS,38.210899353027344,68.66666666666667,,,,
1725971216479.0,Galileo,38.210899353027344,57.0,,,,
1725971217487.0,GPS,36.56269836425781,68.66666666666667,,,,
1725971217488.0,BeiDou,,65.4,,,,
1725971217488.0,GLONASS,64.47804260253906,62.0,,,,
1725971217488.0,Galileo,36.56269836425781,57.0,,,,
1725971218490.0,BeiDou,,65.4,,,,
1725971218490.0,GLONASS,63.52419662475586,62.0,,,,
1725971218490.0,GPS,37.657474517822266,68.66666666666667,,,,
1725971218491.0,Galileo,37.657474517822266,57.0,,,,
1725971219478.0,BeiDou,,65.4,,,,
1725971219478.0,GLONASS,61.12821960449219,62.0,,,,
1725971219478.0,GPS,38.62957763671875,68.66666666666667,,,,
1725971219478.0,Galileo,38.62957763671875,57.0,,,,
1725971220477.0,BeiDou,,83.0,,,,
1725971220477.0,GLONASS,60.49237823486328,57.333333333333336,,,,
1725971220477.0,GPS,39.02899932861328,68.66666666666667,,,,
1725971220477.0,QZSS,61.81559371948242,47.0,,,,
1725971220478.0,BeiDou,,53.666666666666664,,,,
1725971220478.0,Galileo,39.02899932861328,57.0,,,,
1725971221491.0,BeiDou,,65.4,,,,
1725971221491.0,GLONASS,61.33022689819336,62.0,,,,
1725971221491.0,GPS,38.83158493041992,68.66666666666667,,,,
1725971221491.0,Galileo,38.83158493041992,92.0,,,,
1725971221492.0,Galileo,38.83158493041992,22.0,,,,
1725971222487.0,GPS,40.46498489379883,68.66666666666667,,,,
1725971222488.0,BeiDou,,65.4,,,,
1725971222488.0,GLONASS,61.12821960449219,62.0,,,,
1725971222488.0,Galileo,40.46498489379883,57.0,,,,
1725971223487.0,BeiDou,,65.4,,,,
1725971223487.0,GLONASS,59.806297302246094,62.0,,,,
1725971223487.0,GPS,39.776634216308594,68.66666666666667,,,,
1725971223488.0,Galileo,39.776634216308594,57.0,,,,
1725971224495.0,BeiDou,,65.4,,,,
1725971224495.0,GLONASS,60.92140197753906,62.0,,,,
1725971224495.0,GPS,37.307655334472656,68.66666666666667,,,,
1725971224495.0,Galileo,37.307655334472656,57.0,,,,
1725971225480.0,BeiDou,,65.4,,,,
1725971225480.0,GLONASS,62.963626861572266,57.333333333333336,,,,
1725971225480.0,GPS,39.95390319824219,68.66666666666667,,,,
1725971225480.0,Galileo,39.95390319824219,57.0,,,,
1725971225480.0,QZSS,59.441802978515625,47.0,,,,
1725971226485.0,BeiDou,,65.4,,,,
1725971226485.0,GLONASS,61.52764129638672,62.0,,,,
1725971226485.0,GPS,39.776634216308594,68.66666666666667,,,,
1725971226486.0,Galileo,39.776634216308594,57.0,,,,
1725971227490.0,BeiDou,,65.4,,,,
1725971227490.0,GLONASS,62.452545166015625,62.0,,,,
1725971227490.0,GPS,41.02555847167969,68.66666666666667,,,,
1725971227491.0,Galileo,41.02555847167969,92.0,,,,
1725971227492.0,Galileo,41.02555847167969,22.0,,,,
1725971228494.0,GPS,33.93330383300781,85.0,,,,
1725971228495.0,BeiDou,,65.4,,,,
1725971228495.0,GLONASS,60.92140197753906,62.0,,,,
1725971228495.0,GPS,33.93330383300781,36.0,,,,
1725971228495.0,Galileo,33.93330383300781,57.0,,,,
1725971229493.0,BeiDou,,65.4,,,,
1725971229493.0,GLONASS,61.81559371948242,62.0,,,,
1725971229493.0,GPS,38.42276382446289,68.66666666666667,,,,
1725971229494.0,Galileo,38.42276382446289,57.0,,,,
1725971230479.0,BeiDou,,65.4,,,,
1725971230479.0,GLONASS,61.12821960449219,57.333333333333336,,,,
1725971230479.0,GPS,39.95390319824219,68.66666666666667,,,,
1725971230479.0,QZSS,60.381736755371094,47.0,,,,
1725971230480.0,Galileo,39.95390319824219,57.0,,,,
1725971231489.0,GPS,39.31695556640625,85.0,,,,
1725971231490.0,BeiDou,,65.4,,,,
1725971231490.0,GLONASS,61.12821960449219,62.0,,,,
1725971231490.0,GPS,39.31695556640625,36.0,,,,
1725971231490.0,Galileo,39.31695556640625,57.0,,,,
1725971232486.0,GLONASS,60.381736755371094,62.0,,,,
1725971232486.0,GPS,39.95390319824219,68.66666666666667,,,,
1725971232487.0,BeiDou,,65.4,,,,
1725971232487.0,Galileo,39.95390319824219,57.0,,,,
1725971233487.0,GPS,37.307655334472656,68.66666666666667,,,,
1725971233488.0,BeiDou,,65.4,,,,
1725971233488.0,GLONASS,62.452545166015625,62.0,,,,
1725971233488.0,Galileo,37.307655334472656,57.0,,,,
1725971234488.0,BeiDou,,65.4,,,,
1725971234488.0,GLONASS,53.78569412231445,62.0,,,,
1725971234488.0,GPS,39.02899932861328,68.33333333333333,,,,
1725971234489.0,Galileo,39.02899932861328,57.0,,,,
1725971235479.0,BeiDou,,65.4,,,,
1725971235479.0,GLONASS,62.62626647949219,62.0,,,,
1725971235479.0,GPS,37.307655334472656,68.33333333333333,,,,
1725971235479.0,Galileo,37.307655334472656,57.0,,,,
1725971236497.0,GPS,40.297943115234375,85.0,,,,
1725971236498.0,BeiDou,,65.4,,,,
1725971236498.0,GLONASS,52.77750778198242,62.0,,,,
1725971236498.0,GPS,40.297943115234375,35.0,,,,
1725971236498.0,Galileo,40.297943115234375,57.0,,,,
1725971237484.0,BeiDou,,65.4,,,,
1725971237484.0,GLONASS,54.13551330566406,57.333333333333336,,,,
1725971237484.0,GPS,39.02899932861328,68.33333333333333,,,,
1725971237484.0,Galileo,39.02899932861328,57.0,,,,
1725971237484.0,QZSS,61.81559371948242,47.0,,,,
1725971238481.0,BeiDou,,65.4,,,,
1725971238481.0,GLONASS,62.79658126831055,62.0,,,,
1725971238481.0,GPS,41.83930206298828,68.33333333333333,,,,
1725971238481.0,Galileo,41.83930206298828,57.0,,,,
1725971239492.0,GPS,41.255157470703125,85.0,,,,
1725971239493.0,BeiDou,,65.4,,,,
1725971239493.0,GLONASS,61.720664978027344,62.0,,,,
1725971239493.0,GPS,41.255157470703125,35.0,,,,
1725971239494.0,Galileo,41.255157470703125,57.0,,,,
1725971240481.0,BeiDou,,69.25,,,,
1725971240481.0,GLONASS,60.92140197753906,62.0,,,,
1725971240481.0,GPS,41.02555847167969,68.33333333333333,,,,
1725971240482.0,BeiDou,,50.0,,,,
1725971240482.0,Galileo,41.02555847167969,57.0,,,,
1725971241488.0,BeiDou,,65.4,,,,
1725971241488.0,GLONASS,62.62626647949219,62.0,,,,
1725971241488.0,GPS,41.4049186706543,68.33333333333333,,,,
1725971241488.0,Galileo,41.4049186706543,57.0,,,,
1725971242487.0,GPS,40.127628326416016,85.0,,,,
1725971242488.0,BeiDou,,69.25,,,,
1725971242488.0,GLONASS,61.33022689819336,57.333333333333336,,,,
1725971242488.0,GPS,40.127628326416016,35.0,,,,
1725971242488.0,QZSS,62.27527618408203,47.0,,,,
1725971242489.0,BeiDou,,50.0,,,,
1725971242489.0,Galileo,40.127628326416016,57.0,,,,
1725971243480.0,GPS,42.71198272705078,96.0,,,,
1725971243481.0,BeiDou,,65.4,,,,
1725971243481.0,GLONASS,61.33022689819336,62.0,,,,
1725971243481.0,GPS,42.71198272705078,54.5,,,,
1725971243482.0,Galileo,42.71198272705078,57.0,,,,
1725971244490.0,BeiDou,,65.4,,,,
1725971244490.0,GLONASS,61.81559371948242,62.0,,,,
1725971244490.0,GPS,40.127628326416016,68.33333333333333,,,,
1725971244490.0,Galileo,40.127628326416016,57.0,,,,
1725971245479.0,BeiDou,,65.4,,,,
1725971245479.0,GLONASS,62.452545166015625,62.0,,,,
1725971245479.0,GPS,41.255157470703125,68.33333333333333,,,,
1725971245480.0,Galileo,41.255157470703125,57.0,,,,
1725971246485.0,BeiDou,,65.4,,,,
1725971246485.0,GLONASS,61.81559371948242,62.0,,,,
1725971246485.0,GPS,39.95390319824219,68.33333333333333,,,,
1725971246486.0,Galileo,39.95390319824219,57.0,,,,
1725971247481.0,BeiDou,,65.4,,,,
1725971247481.0,GLONASS,62.79658126831055,57.333333333333336,,,,
1725971247481.0,GPS,40.297943115234375,68.33333333333333,,,,
1725971247481.0,Galileo,40.297943115234375,57.0,,,,
1725971247481.0,QZSS,59.19001770019531,47.0,,,,
1725971248477.0,BeiDou,,83.0,,,,
1725971248477.0,GLONASS,61.12821960449219,62.0,,,,
1725971248477.0,GPS,41.4049186706543,68.33333333333333,,,,
1725971248478.0,BeiDou,,53.666666666666664,,,,
1725971248478.0,Galileo,41.4049186706543,57.0,,,,
1725971249488.0,BeiDou,,65.4,,,,
1725971249488.0,GLONASS,61.12821960449219,62.0,,,,
1725971249488.0,GPS,40.70967483520508,68.33333333333333,,,,
1725971249489.0,Galileo,40.70967483520508,57.0,,,,
1725971250492.0,BeiDou,,83.0,,,,
1725971250492.0,GLONASS,58.66344451904297,62.0,,,,
1725971250492.0,GPS,40.46498489379883,68.33333333333333,,,,
1725971250493.0,BeiDou,,53.666666666666664,,,,
1725971250493.0,Galileo,40.46498489379883,57.0,,,,
1725971251493.0,BeiDou,,69.25,,,,
1725971251493.0,GLONASS,61.720664978027344,62.0,,,,
1725971251493.0,GPS,41.255157470703125,68.33333333333333,,,,
1725971251494.0,BeiDou,,50.0,,,,
1725971251494.0,Galileo,41.255157470703125,57.0,,,,
1725971252486.0,GLONASS,60.70954132080078,62.0,,,,
1725971252486.0,GPS,39.31695556640625,68.33333333333333,,,,
1725971252487.0,BeiDou,,65.4,,,,
1725971252487.0,GLONASS,60.70954132080078,55.0,,,,
1725971252487.0,Galileo,39.31695556640625,57.0,,,,
1725971252487.0,QZSS,61.81559371948242,47.0,,,,
1725971253491.0,BeiDou,,69.25,,,,
1725971253491.0,GLONASS,61.52764129638672,62.0,,,,
1725971253491.0,GPS,40.297943115234375,68.33333333333333,,,,
1725971253492.0,BeiDou,,50.0,,,,
1725971253492.0,Galileo,40.297943115234375,57.0,,,,
1725971254491.0,BeiDou,,65.4,,,,
1725971254491.0,GLONASS,59.924476623535156,62.0,,,,
1725971254491.0,GPS,39.595672607421875,68.33333333333333,,,,
1725971254491.0,Galileo,39.595672607421875,57.0,,,,
1725971255487.0,BeiDou,,83.0,,,,
1725971255487.0,GLONASS,60.70954132080078,62.0,,,,
1725971255487.0,GPS,41.979400634765625,68.33333333333333,,,,
1725971255488.0,BeiDou,,53.666666666666664,,,,
1725971255488.0,Galileo,41.979400634765625,57.0,,,,
1725971256492.0,BeiDou,,65.4,,,,
1725971256492.0,GLONASS,60.381736755371094,62.0,,,,
1725971256492.0,GPS,39.776634216308594,68.33333333333333,,,,
1725971256493.0,Galileo,39.776634216308594,57.0,,,,
1725971257489.0,BeiDou,,69.25,,,,
1725971257489.0,GLONASS,61.52764129638672,57.333333333333336,,,,
1725971257489.0,GPS,39.02899932861328,68.33333333333333,,,,
1725971257489.0,QZSS,61.720664978027344,47.0,,,,
1725971257490.0,BeiDou,,50.0,,,,
1725971257490.0,Galileo,39.02899932861328,57.0,,,,
1725971258487.0,BeiDou,,65.4,,,,
1725971258487.0,GLONASS,61.720664978027344,62.0,,,,
1725971258487.0,GPS,40.869056701660156,68.33333333333333,,,,
1725971258487.0,Galileo,40.869056701660156,57.0,,,,
1725971259493.0,GPS,39.22203063964844,85.0,,,,
1725971259494.0,GPS,39.22203063964844,35.0,,,,
1725971259495.0,BeiDou,,65.4,,,,
1725971259495.0,GLONASS,60.70954132080078,62.0,,,,
1725971259495.0,Galileo,39.22203063964844,57.0,,,,
1725971260485.0,BeiDou,,65.4,,,,
1725971260485.0,GLONASS,59.806297302246094,62.0,,,,
1725971260485.0,GPS,40.70967483520508,68.33333333333333,,,,
1725971260485.0,Galileo,40.70967483520508,57.0,,,,
1725971261493.0,BeiDou,,65.4,,,,
1725971261493.0,GLONASS,61.12821960449219,62.0,,,,
1725971261493.0,GPS,39.595672607421875,68.33333333333333,,,,
1725971261493.0,Galileo,39.595672607421875,57.0,,,,
1725971262491.0,GPS,38.83158493041992,96.0,,,,
1725971262492.0,BeiDou,,65.4,,,,
1725971262492.0,GLONASS,62.27527618408203,57.333333333333336,,,,
